stage_is_copy,csv_size_mb,row_count,column_count,size_hint_ord,transform_count,agg_count,has_filter,has_join,has_groupby,has_aggregation,has_distinct,has_sort,stage_index,n_stages,is_final_stage,rec_workers,rec_diu,rec_memory_gb,rec_shuffle_partitions,rec_node_type
0,2466.360435,64654159,24,2,3,0,1,0,0,0,0,1,1,3,0,4,0,7.06,16,Standard_D4s_v3
0,2466.360435,64654159,24,2,2,0,0,0,0,0,0,1,2,3,1,4,0,6.13,16,Standard_D4s_v3
1,2.544902,13290,23,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,2.544902,13290,23,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,2.544902,13290,23,0,4,0,0,1,0,0,0,0,2,3,1,1,0,4.0,8,Standard_D4s_v3
1,9.800116,82587,14,1,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,9.800116,82587,14,1,8,3,0,0,1,1,0,1,1,2,1,1,0,4.03,8,Standard_D4s_v3
1,139.213692,905287,16,1,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,139.213692,905287,16,1,1,3,0,0,1,1,0,0,1,2,1,4,0,4.49,8,Standard_D4s_v3
1,400.687325,4011725,24,2,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,400.687325,4011725,24,2,3,0,0,0,0,0,0,0,1,2,1,4,0,4.41,8,Standard_D4s_v3
1,135.056361,1308515,5,2,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,135.056361,1308515,5,2,3,0,1,0,0,0,0,0,1,4,0,4,0,4.2,8,Standard_D4s_v3
0,135.056361,1308515,5,2,1,0,1,0,0,0,0,0,2,4,0,4,0,4.21,8,Standard_D4s_v3
0,135.056361,1308515,5,2,4,0,1,0,0,0,1,0,3,4,1,4,0,4.32,8,Standard_D4s_v3
1,4.966647,43890,24,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,4.966647,43890,24,0,5,0,0,0,0,0,0,0,1,3,0,1,0,4.01,8,Standard_D4s_v3
0,4.966647,43890,24,0,5,1,0,0,1,1,0,0,2,3,1,1,0,4.01,8,Standard_D4s_v3
1,4.620107,25493,27,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,4.620107,25493,27,0,2,0,0,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,4.620107,25493,27,0,3,3,0,0,1,1,0,0,2,3,1,1,0,4.01,8,Standard_D4s_v3
1,3533.73361,25961841,22,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,3533.73361,25961841,22,2,3,0,0,1,0,0,0,0,1,3,0,4,0,9.77,64,Standard_D4s_v3
0,3533.73361,25961841,22,2,0,0,0,0,0,0,0,0,2,3,1,4,0,7.79,32,Standard_D4s_v3
1,757.613202,7139299,9,2,0,0,0,0,0,0,0,0,0,3,0,0,3,4.5,8,Standard_D4s_v3
0,757.613202,7139299,9,2,4,0,1,0,0,0,0,0,1,3,0,4,0,4.89,8,Standard_D4s_v3
0,757.613202,7139299,9,2,1,0,0,0,0,0,1,0,2,3,1,4,0,5.07,8,Standard_D4s_v3
1,177.002865,3226056,7,2,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,177.002865,3226056,7,2,2,0,1,0,0,0,0,0,1,3,0,4,0,4.18,8,Standard_D4s_v3
0,177.002865,3226056,7,2,6,0,0,0,0,0,0,0,2,3,1,4,0,4.25,8,Standard_D4s_v3
1,3.622002,36550,8,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,3.622002,36550,8,0,1,0,1,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,3.622002,36550,8,0,1,0,0,0,0,0,0,0,2,3,1,0,0,4.0,8,Standard_D4s_v3
1,5.031179,34299,8,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,5.031179,34299,8,0,7,0,1,0,0,0,0,0,1,4,0,0,0,4.01,8,Standard_D4s_v3
0,5.031179,34299,8,0,3,0,0,0,0,0,0,0,2,4,0,0,0,4.0,8,Standard_D4s_v3
0,5.031179,34299,8,0,1,0,1,0,0,0,0,0,3,4,1,0,0,4.01,8,Standard_D4s_v3
1,5.857198,42927,13,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,5.857198,42927,13,0,2,0,1,0,0,0,0,0,1,5,0,0,0,4.01,8,Standard_D4s_v3
0,5.857198,42927,13,0,5,0,1,0,0,0,0,0,2,5,0,1,0,4.01,8,Standard_D4s_v3
0,5.857198,42927,13,0,2,0,1,0,0,0,0,1,3,5,0,1,0,4.01,8,Standard_D4s_v3
0,5.857198,42927,13,0,7,0,0,0,0,0,0,0,4,5,1,1,0,4.01,8,Standard_D4s_v3
1,3.068789,37469,8,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,3.068789,37469,8,0,4,0,1,0,0,0,0,0,1,5,0,0,0,4.0,8,Standard_D4s_v3
0,3.068789,37469,8,0,3,0,1,0,0,0,0,1,2,5,0,1,0,4.0,8,Standard_D4s_v3
0,3.068789,37469,8,0,8,0,0,0,0,0,0,0,3,5,0,1,0,4.0,8,Standard_D4s_v3
0,3.068789,37469,8,0,2,0,0,0,0,0,0,0,4,5,1,0,0,4.0,8,Standard_D4s_v3
1,5564.157455,48982036,7,2,0,0,0,0,0,0,0,0,0,5,0,0,8,12.0,8,Standard_D4s_v3
0,5564.157455,48982036,7,2,1,0,1,0,0,0,0,0,1,5,0,4,0,9.71,32,Standard_D4s_v3
0,5564.157455,48982036,7,2,1,0,0,0,0,0,0,0,2,5,0,4,0,9.53,32,Standard_D4s_v3
0,5564.157455,48982036,7,2,3,0,0,0,0,0,0,0,3,5,0,4,0,9.83,32,Standard_D4s_v3
0,5564.157455,48982036,7,2,0,0,1,0,0,0,0,0,4,5,1,4,0,7.9,32,Standard_D4s_v3
1,0.62933,7572,12,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,0.62933,7572,12,0,3,0,0,0,0,0,0,0,1,4,0,0,0,4.0,8,Standard_D4s_v3
0,0.62933,7572,12,0,4,0,0,0,0,0,0,0,2,4,0,0,0,4.0,8,Standard_D4s_v3
0,0.62933,7572,12,0,2,2,0,0,1,1,0,0,3,4,1,1,0,4.0,8,Standard_D4s_v3
1,1452.276426,9373987,12,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,1452.276426,9373987,12,2,2,0,0,0,0,0,0,0,1,3,0,4,0,7.03,32,Standard_D4s_v3
0,1452.276426,9373987,12,2,4,0,1,0,0,0,1,0,2,3,1,4,0,7.76,32,Standard_D4s_v3
1,56.320642,590372,7,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,56.320642,590372,7,1,1,0,0,0,0,0,0,0,1,3,0,1,0,4.06,8,Standard_D4s_v3
0,56.320642,590372,7,1,1,0,0,0,0,0,0,0,2,3,1,1,0,4.05,8,Standard_D4s_v3
1,10.020585,60057,14,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,10.020585,60057,14,1,4,0,0,0,0,0,0,0,1,3,0,1,0,4.02,8,Standard_D4s_v3
0,10.020585,60057,14,1,2,0,1,0,0,0,0,0,2,3,1,1,0,4.01,8,Standard_D4s_v3
1,87.072692,541471,22,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,87.072692,541471,22,1,2,0,1,0,0,0,0,0,1,4,0,1,0,4.1,8,Standard_D4s_v3
0,87.072692,541471,22,1,5,0,0,0,0,0,0,0,2,4,0,1,0,4.1,8,Standard_D4s_v3
0,87.072692,541471,22,1,1,0,0,0,0,0,0,0,3,4,1,1,0,4.07,8,Standard_D4s_v3
1,11941.858771,81860313,26,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,11941.858771,81860313,26,2,1,0,1,0,0,0,0,0,1,3,0,4,0,14.82,64,Standard_D4s_v3
0,11941.858771,81860313,26,2,3,0,0,0,0,0,0,0,2,3,1,4,0,16.38,128,Standard_D4s_v3
1,2121.987364,13978087,28,2,0,0,0,0,0,0,0,0,0,2,0,0,8,12.0,8,Standard_D4s_v3
0,2121.987364,13978087,28,2,4,0,0,0,0,0,0,0,1,2,1,4,0,6.96,16,Standard_D4s_v3
1,3.847936,27262,27,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,3.847936,27262,27,0,6,0,0,0,0,0,0,0,1,4,0,1,0,4.01,8,Standard_D4s_v3
0,3.847936,27262,27,0,2,0,0,0,0,0,0,0,2,4,0,0,0,4.01,8,Standard_D4s_v3
0,3.847936,27262,27,0,2,2,1,0,1,1,0,1,3,4,1,1,0,4.01,8,Standard_D4s_v3
1,5.375973,36117,13,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,5.375973,36117,13,0,3,0,0,0,0,0,0,0,1,3,0,0,0,4.01,8,Standard_D4s_v3
0,5.375973,36117,13,0,3,0,0,0,0,0,0,0,2,3,1,0,0,4.01,8,Standard_D4s_v3
1,15.190119,121178,19,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,15.190119,121178,19,1,4,0,1,0,0,0,0,0,1,3,0,1,0,4.02,8,Standard_D4s_v3
0,15.190119,121178,19,1,0,3,0,0,1,1,0,0,2,3,1,1,0,4.03,8,Standard_D4s_v3
1,104.120238,929924,6,1,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,104.120238,929924,6,1,0,0,0,0,0,0,0,0,1,5,0,2,0,4.11,8,Standard_D4s_v3
0,104.120238,929924,6,1,4,0,0,0,0,0,0,0,2,5,0,2,0,4.1,8,Standard_D4s_v3
0,104.120238,929924,6,1,3,0,0,0,0,0,0,0,3,5,0,2,0,4.14,8,Standard_D4s_v3
0,104.120238,929924,6,1,3,0,0,0,0,0,0,0,4,5,1,2,0,4.13,8,Standard_D4s_v3
1,104.403484,672529,15,1,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,104.403484,672529,15,1,3,0,0,0,0,0,0,0,1,5,0,2,0,4.1,8,Standard_D4s_v3
0,104.403484,672529,15,1,0,0,0,0,0,0,0,0,2,5,0,1,0,4.1,8,Standard_D4s_v3
0,104.403484,672529,15,1,1,0,1,0,0,0,0,0,3,5,0,1,0,4.1,8,Standard_D4s_v3
0,104.403484,672529,15,1,1,0,1,0,0,0,0,0,4,5,1,1,0,4.11,8,Standard_D4s_v3
1,110.251389,2890174,27,2,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,110.251389,2890174,27,2,2,0,1,0,0,0,0,1,1,2,1,4,0,4.19,8,Standard_D4s_v3
1,15500.099933,115246907,17,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,15500.099933,115246907,17,2,3,0,0,0,0,0,0,0,1,3,0,4,0,20.15,128,Standard_D4s_v3
0,15500.099933,115246907,17,2,1,0,0,0,0,0,0,0,2,3,1,4,0,22.29,128,Standard_D4s_v3
1,7196.602465,36720082,18,2,0,0,0,0,0,0,0,0,0,5,0,0,8,12.0,8,Standard_D4s_v3
0,7196.602465,36720082,18,2,5,0,0,0,0,0,0,0,1,5,0,4,0,12.87,64,Standard_D4s_v3
0,7196.602465,36720082,18,2,2,0,1,0,0,0,0,0,2,5,0,4,0,10.86,64,Standard_D4s_v3
0,7196.602465,36720082,18,2,4,0,1,0,0,0,0,0,3,5,0,4,0,13.53,64,Standard_D4s_v3
0,7196.602465,36720082,18,2,2,0,0,0,0,0,0,0,4,5,1,4,0,11.73,64,Standard_D4s_v3
1,1.836392,16207,25,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,1.836392,16207,25,0,3,0,0,0,0,0,1,0,1,4,0,0,0,4.0,8,Standard_D4s_v3
0,1.836392,16207,25,0,6,0,0,0,0,0,0,0,2,4,0,0,0,4.0,8,Standard_D4s_v3
0,1.836392,16207,25,0,6,0,1,0,0,0,0,0,3,4,1,0,0,4.0,8,Standard_D4s_v3
1,404.476171,1980764,18,2,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,404.476171,1980764,18,2,0,3,0,0,1,1,0,0,1,2,1,4,0,4.92,8,Standard_D4s_v3
1,5.442478,35918,16,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,5.442478,35918,16,0,4,0,0,0,0,0,0,0,1,5,0,0,0,4.01,8,Standard_D4s_v3
0,5.442478,35918,16,0,0,0,1,0,0,0,0,0,2,5,0,0,0,4.01,8,Standard_D4s_v3
0,5.442478,35918,16,0,1,0,0,0,0,0,0,0,3,5,0,0,0,4.01,8,Standard_D4s_v3
0,5.442478,35918,16,0,1,1,1,0,1,1,0,0,4,5,1,1,0,4.01,8,Standard_D4s_v3
1,115.387895,818952,16,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,115.387895,818952,16,1,2,0,0,1,0,0,0,0,1,3,0,4,0,4.19,8,Standard_D4s_v3
0,115.387895,818952,16,1,3,0,1,0,0,0,0,1,2,3,1,3,0,4.14,8,Standard_D4s_v3
1,495.847164,4560527,24,2,0,0,0,0,0,0,0,0,0,6,0,0,2,3.0,8,Standard_D4s_v3
0,495.847164,4560527,24,2,2,0,0,0,0,0,0,0,1,6,0,4,0,4.58,8,Standard_D4s_v3
0,495.847164,4560527,24,2,1,0,1,0,0,0,0,0,2,6,0,4,0,4.52,8,Standard_D4s_v3
0,495.847164,4560527,24,2,3,0,0,0,0,0,0,0,3,6,0,4,0,4.6,8,Standard_D4s_v3
0,495.847164,4560527,24,2,3,0,0,0,0,0,0,0,4,6,0,4,0,4.64,8,Standard_D4s_v3
0,495.847164,4560527,24,2,8,0,1,0,0,0,0,0,5,6,1,4,0,4.77,8,Standard_D4s_v3
1,71.0427,510079,8,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,71.0427,510079,8,1,6,0,1,0,0,0,0,0,1,4,0,2,0,4.1,8,Standard_D4s_v3
0,71.0427,510079,8,1,5,0,1,0,0,0,0,0,2,4,0,1,0,4.08,8,Standard_D4s_v3
0,71.0427,510079,8,1,5,0,1,0,0,0,0,0,3,4,1,1,0,4.08,8,Standard_D4s_v3
1,538.185834,3496546,15,2,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,538.185834,3496546,15,2,5,0,0,1,0,0,0,1,1,4,0,4,0,5.02,16,Standard_D4s_v3
0,538.185834,3496546,15,2,2,0,0,0,0,0,0,0,2,4,0,4,0,4.39,8,Standard_D4s_v3
0,538.185834,3496546,15,2,3,2,1,0,1,1,0,0,3,4,1,4,0,5.18,16,Standard_D4s_v3
1,0.045128,1183,8,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,0.045128,1183,8,0,8,0,1,0,0,0,0,0,1,5,0,0,0,4.0,8,Standard_D4s_v3
0,0.045128,1183,8,0,0,0,0,0,0,0,0,0,2,5,0,0,0,4.0,8,Standard_D4s_v3
0,0.045128,1183,8,0,3,0,0,0,0,0,0,0,3,5,0,0,0,4.0,8,Standard_D4s_v3
0,0.045128,1183,8,0,7,2,0,1,1,1,1,0,4,5,1,1,0,4.0,8,Standard_D4s_v3
1,11354.524841,97337690,11,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,11354.524841,97337690,11,2,1,0,0,0,0,0,0,0,1,3,0,4,0,22.9,200,Standard_D4s_v3
0,11354.524841,97337690,11,2,3,0,0,0,0,0,0,0,2,3,1,4,0,27.92,200,Standard_D4s_v3
1,8.544595,47424,22,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,8.544595,47424,22,0,3,3,1,0,1,1,0,0,1,2,1,1,0,4.02,8,Standard_D4s_v3
1,63.432414,603126,26,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,63.432414,603126,26,1,4,0,1,0,0,0,0,0,1,3,0,2,0,4.08,8,Standard_D4s_v3
0,63.432414,603126,26,1,3,0,0,0,0,0,0,0,2,3,1,1,0,4.06,8,Standard_D4s_v3
1,0.652166,4430,19,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,0.652166,4430,19,0,2,0,0,0,0,0,0,0,1,4,0,0,0,4.0,8,Standard_D4s_v3
0,0.652166,4430,19,0,3,0,0,0,0,0,0,0,2,4,0,0,0,4.0,8,Standard_D4s_v3
0,0.652166,4430,19,0,4,0,0,0,0,0,0,0,3,4,1,0,0,4.0,8,Standard_D4s_v3
1,3.01868,32481,28,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,3.01868,32481,28,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,3.01868,32481,28,0,5,0,1,0,0,0,0,0,2,3,1,0,0,4.0,8,Standard_D4s_v3
1,0.605626,7039,14,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,0.605626,7039,14,0,4,0,0,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,0.605626,7039,14,0,2,0,0,0,0,0,0,0,2,3,1,0,0,4.0,8,Standard_D4s_v3
1,3.479161,23547,16,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,3.479161,23547,16,0,3,0,0,0,0,0,0,1,1,4,0,0,0,4.0,8,Standard_D4s_v3
0,3.479161,23547,16,0,4,0,0,0,0,0,0,0,2,4,0,0,0,4.0,8,Standard_D4s_v3
0,3.479161,23547,16,0,1,3,0,0,1,1,0,0,3,4,1,1,0,4.01,8,Standard_D4s_v3
1,2.733624,21600,8,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,2.733624,21600,8,0,6,0,0,0,0,0,0,0,1,5,0,0,0,4.0,8,Standard_D4s_v3
0,2.733624,21600,8,0,2,0,0,0,0,0,0,0,2,5,0,0,0,4.0,8,Standard_D4s_v3
0,2.733624,21600,8,0,3,0,0,0,0,0,0,0,3,5,0,0,0,4.0,8,Standard_D4s_v3
0,2.733624,21600,8,0,9,0,0,1,0,0,0,1,4,5,1,1,0,4.01,8,Standard_D4s_v3
1,0.29206,2236,22,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,0.29206,2236,22,0,6,0,0,0,0,0,0,0,1,5,0,0,0,4.0,8,Standard_D4s_v3
0,0.29206,2236,22,0,1,0,0,0,0,0,0,0,2,5,0,0,0,4.0,8,Standard_D4s_v3
0,0.29206,2236,22,0,8,0,1,0,0,0,1,0,3,5,0,0,0,4.0,8,Standard_D4s_v3
0,0.29206,2236,22,0,6,0,0,1,0,0,0,0,4,5,1,1,0,4.0,8,Standard_D4s_v3
1,0.613061,3349,7,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,0.613061,3349,7,0,2,0,0,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,0.613061,3349,7,0,2,3,1,0,1,1,0,0,2,3,1,1,0,4.0,8,Standard_D4s_v3
1,1.65654,11999,10,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,1.65654,11999,10,0,4,0,1,0,0,0,0,0,1,2,1,0,0,4.0,8,Standard_D4s_v3
1,5651.341658,28486821,9,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,5651.341658,28486821,9,2,4,0,1,0,0,0,0,1,1,3,0,4,0,10.24,64,Standard_D4s_v3
0,5651.341658,28486821,9,2,1,0,0,0,0,0,0,0,2,3,1,4,0,8.96,32,Standard_D4s_v3
1,0.371954,3487,14,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,0.371954,3487,14,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,0.371954,3487,14,0,3,1,1,0,1,1,0,0,2,3,1,1,0,4.0,8,Standard_D4s_v3
1,146.711964,836240,9,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,146.711964,836240,9,1,1,0,1,0,0,0,0,0,1,3,0,2,0,4.17,8,Standard_D4s_v3
0,146.711964,836240,9,1,4,1,1,0,1,1,0,0,2,3,1,4,0,4.35,8,Standard_D4s_v3
1,94.722697,749577,5,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,94.722697,749577,5,1,5,0,1,0,0,0,0,0,1,4,0,2,0,4.09,8,Standard_D4s_v3
0,94.722697,749577,5,1,3,0,1,0,0,0,0,1,2,4,0,3,0,4.09,8,Standard_D4s_v3
0,94.722697,749577,5,1,1,2,1,0,1,1,0,0,3,4,1,4,0,4.2,8,Standard_D4s_v3
1,2.389919,16022,7,0,0,0,0,0,0,0,0,0,0,6,0,0,2,3.0,8,Standard_D4s_v3
0,2.389919,16022,7,0,1,0,0,0,0,0,0,0,1,6,0,0,0,4.0,8,Standard_D4s_v3
0,2.389919,16022,7,0,2,0,1,0,0,0,0,0,2,6,0,0,0,4.0,8,Standard_D4s_v3
0,2.389919,16022,7,0,2,0,0,0,0,0,0,0,3,6,0,0,0,4.0,8,Standard_D4s_v3
0,2.389919,16022,7,0,1,0,0,0,0,0,0,0,4,6,0,0,0,4.0,8,Standard_D4s_v3
0,2.389919,16022,7,0,2,0,0,0,0,0,1,0,5,6,1,0,0,4.0,8,Standard_D4s_v3
1,40.158503,335764,28,1,0,0,0,0,0,0,0,0,0,6,0,0,2,3.0,8,Standard_D4s_v3
0,40.158503,335764,28,1,3,0,1,0,0,0,0,0,1,6,0,1,0,4.04,8,Standard_D4s_v3
0,40.158503,335764,28,1,3,0,0,0,0,0,0,0,2,6,0,1,0,4.04,8,Standard_D4s_v3
0,40.158503,335764,28,1,3,0,1,0,0,0,0,0,3,6,0,1,0,4.05,8,Standard_D4s_v3
0,40.158503,335764,28,1,9,0,0,0,0,0,1,1,4,6,0,2,0,4.07,8,Standard_D4s_v3
0,40.158503,335764,28,1,3,1,0,0,1,1,0,0,5,6,1,2,0,4.08,8,Standard_D4s_v3
1,1410.875528,8264839,20,2,0,0,0,0,0,0,0,0,0,4,0,0,4,6.0,8,Standard_D4s_v3
0,1410.875528,8264839,20,2,1,0,1,0,0,0,0,1,1,4,0,4,0,5.42,8,Standard_D4s_v3
0,1410.875528,8264839,20,2,4,0,1,0,0,0,0,0,2,4,0,4,0,5.48,16,Standard_D4s_v3
0,1410.875528,8264839,20,2,4,0,1,0,0,0,0,0,3,4,1,4,0,5.26,8,Standard_D4s_v3
1,118.649665,934113,28,1,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,118.649665,934113,28,1,2,1,0,0,1,1,0,0,1,2,1,4,0,4.44,8,Standard_D4s_v3
1,0.32821,1844,11,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,0.32821,1844,11,0,5,0,0,0,0,0,0,1,1,4,0,0,0,4.0,8,Standard_D4s_v3
0,0.32821,1844,11,0,1,0,0,0,0,0,0,0,2,4,0,0,0,4.0,8,Standard_D4s_v3
0,0.32821,1844,11,0,2,0,0,0,0,0,0,0,3,4,1,0,0,4.0,8,Standard_D4s_v3
1,18.918683,122286,19,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,18.918683,122286,19,1,4,0,1,0,0,0,0,0,1,4,0,1,0,4.03,8,Standard_D4s_v3
0,18.918683,122286,19,1,7,0,0,0,0,0,0,0,2,4,0,1,0,4.03,8,Standard_D4s_v3
0,18.918683,122286,19,1,2,0,1,0,0,0,1,0,3,4,1,1,0,4.02,8,Standard_D4s_v3
1,1.228551,14091,18,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,1.228551,14091,18,0,3,0,0,0,0,0,0,0,1,4,0,0,0,4.0,8,Standard_D4s_v3
0,1.228551,14091,18,0,2,0,1,0,0,0,0,0,2,4,0,0,0,4.0,8,Standard_D4s_v3
0,1.228551,14091,18,0,2,0,0,0,0,0,0,0,3,4,1,0,0,4.0,8,Standard_D4s_v3
1,5146.490813,42925028,14,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,5146.490813,42925028,14,2,0,0,1,0,0,0,0,0,1,3,0,4,0,12.85,64,Standard_D4s_v3
0,5146.490813,42925028,14,2,1,0,0,0,0,0,0,0,2,3,1,4,0,13.15,64,Standard_D4s_v3
1,1.609684,22010,28,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,1.609684,22010,28,0,2,0,1,1,0,0,0,0,1,3,0,1,0,4.0,8,Standard_D4s_v3
0,1.609684,22010,28,0,3,1,0,0,1,1,0,0,2,3,1,1,0,4.0,8,Standard_D4s_v3
1,17416.049131,78491960,12,2,0,0,0,0,0,0,0,0,0,2,0,0,8,12.0,8,Standard_D4s_v3
0,17416.049131,78491960,12,2,0,1,0,0,1,1,0,0,1,2,1,4,0,45.82,200,Standard_DS4_v2
1,2.173142,17599,9,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,2.173142,17599,9,0,2,0,0,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,2.173142,17599,9,0,1,2,0,0,1,1,0,0,2,3,1,1,0,4.0,8,Standard_D4s_v3
1,2.140513,17963,13,0,0,0,0,0,0,0,0,0,0,6,0,0,2,3.0,8,Standard_D4s_v3
0,2.140513,17963,13,0,1,0,0,0,0,0,0,0,1,6,0,0,0,4.0,8,Standard_D4s_v3
0,2.140513,17963,13,0,8,0,0,0,0,0,0,1,2,6,0,0,0,4.0,8,Standard_D4s_v3
0,2.140513,17963,13,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4.0,8,Standard_D4s_v3
0,2.140513,17963,13,0,3,0,0,0,0,0,0,0,4,6,0,0,0,4.0,8,Standard_D4s_v3
0,2.140513,17963,13,0,5,0,1,0,0,0,0,0,5,6,1,0,0,4.0,8,Standard_D4s_v3
1,4.298177,35421,9,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,4.298177,35421,9,0,2,0,0,0,0,0,0,0,1,2,1,0,0,4.01,8,Standard_D4s_v3
1,618.033209,3350450,9,2,0,0,0,0,0,0,0,0,0,4,0,0,3,4.5,8,Standard_D4s_v3
0,618.033209,3350450,9,2,2,0,1,0,0,0,1,0,1,4,0,4,0,4.75,8,Standard_D4s_v3
0,618.033209,3350450,9,2,1,0,0,0,0,0,0,0,2,4,0,4,0,4.49,8,Standard_D4s_v3
0,618.033209,3350450,9,2,0,0,1,0,0,0,0,0,3,4,1,4,0,4.65,8,Standard_D4s_v3
1,1121.555906,7459683,13,2,0,0,0,0,0,0,0,0,0,3,0,0,4,6.0,8,Standard_D4s_v3
